4,25796,14664,13824,14084,20928,4100,3232
4,25836,14704,13864,14076,21348,4148,3280
4,25796,14708,13868,14124,20912,4148,3276
4,25852,14652,13872,14124,20972,4148,3280
4,25784,14976,13880,14080,20916,4148,3280
4,25852,14712,13880,14132,20976,4148,3280
4,25856,14664,13880,14132,20976,4148,3284
4,25852,14656,13872,14080,20972,4148,3276
4,25808,14668,13880,14084,20980,4152,3236
4,25856,14660,13872,14128,20920,4148,3280
4,25848,14712,13876,14132,20976,4148,3276
4,25848,14708,13876,14132,20972,4148,3276
4,25904,14656,13872,14132,21024,4148,3280
4,25904,14712,13872,14140,21024,4156,3284
4,25852,14660,13872,14076,21028,4148,3280
4,25912,14716,13880,14132,21032,4152,3280
4,25900,14708,13924,14180,21076,4148,3284
4,25904,14704,13872,14184,21020,4148,3280
4,26016,14712,13928,14128,21080,4148,3280
4,25956,14708,13872,14132,21080,4148,3276
4,25956,14704,13872,14132,21076,4148,3280
4,26008,14760,13920,14180,21072,4148,3280
4,25956,14708,13924,14132,21076,4148,3280
4,25960,14712,13876,14180,21080,4148,3276
4,25956,14716,13876,14136,21088,4152,3284
5,27524,17020,16652,17020,22096,5000,3940
5,27524,16964,16660,16964,22148,5000,3932
5,27528,17012,16660,17012,22144,4952,3892
5,27520,17016,16652,17072,22144,4996,3936
5,27528,17020,16660,17020,22152,4952,3936
5,27728,17064,16644,17064,22244,5236,3932
5,27900,17120,16756,17064,22248,4996,3936
5,27840,17116,16760,17064,22244,4996,3936
5,27844,17116,16756,17064,22244,4996,3936
5,27892,17116,16752,17116,22300,4996,3936
5,27844,17116,16760,17116,22356,4996,3936
5,27888,17156,17156,17104,22284,4996,3936
5,27948,17168,16752,17116,22348,4996,3936
5,27944,17164,16752,17164,22352,4996,3936
5,27896,17116,16756,17116,22352,4996,3936
5,27948,17108,16756,17164,22344,4996,3932
5,27848,17116,16712,17116,22412,5000,3940
5,27840,17116,16756,17116,22404,5000,3940
5,27880,17160,16756,17536,22392,4992,3932
5,27836,17160,16752,17108,22348,4996,3936
5,27840,17116,16712,17116,22352,4996,3936
5,27788,17112,16756,17060,22300,5000,3940
5,27836,17108,16752,17108,22344,4988,3928
5,27784,17116,16712,17116,22356,4996,3936
5,27788,17060,16708,17060,22416,4996,3936
5,27844,17112,16760,17112,22408,4996,3936
5,27900,17116,16760,17116,22404,4996,3936
5,27940,17164,16796,17164,22452,4996,3936
5,28436,17160,16752,17160,22456,4992,3932
5,27944,17112,16804,17168,22456,4996,3936
5,27944,17112,16804,17168,22460,4996,3936
5,27996,17164,16748,17164,22508,4996,3936
5,27944,17168,16756,17168,22516,5000,3936
5,27932,17160,16800,17216,22560,5040,3980
5,27936,17160,16804,17160,22560,5044,3984
5,28048,17160,16804,17212,22560,5040,3980
5,28040,17212,16800,17212,22556,5040,3980
5,28040,17212,16848,17212,22552,5044,3984
5,28036,17208,16848,17264,22608,5044,3984
5,28048,17212,16856,17212,22612,5044,3984
5,28096,17212,16852,17212,22664,5044,3984
5,28100,17212,16804,17212,22612,5040,3980
5,28096,17212,16852,17264,22612,5044,3984
5,28100,17212,16804,17264,22664,5040,3980
5,28100,17212,16800,17212,22608,5044,3984
5,28156,17212,16856,17264,22664,5044,3984
5,28148,17204,16844,17256,22652,5232,3928
5,28148,17212,16852,17264,22664,5044,3936
5,28212,17212,16860,17264,22672,5044,3940
5,28204,17208,16856,17320,22660,5044,3984
5,28148,17212,16896,17264,22712,5040,3980
5,28136,17196,16844,17304,22756,5280,3976
5,28152,17216,16848,17268,22664,5044,3984
6,29452,20112,19640,19740,23356,5800,4496
6,29444,20112,19696,19744,23348,5800,4548
6,29376,20584,19688,19740,23336,5792,4496
6,29556,20164,19688,19740,23400,5800,4548
6,29600,20104,19684,19784,23392,5836,4536
6,29592,20632,19736,19788,23332,5792,4544
6,29604,20212,19744,19796,23396,5848,4544
6,29668,20212,19744,19744,23344,5848,4496
6,29612,20216,19748,19748,23352,5800,4504
6,29608,20212,19736,19788,23396,5848,4536
6,29608,20160,19736,19736,23340,5844,4540
6,29452,20108,19688,19740,23244,5796,4540
6,29500,20160,19736,19736,23292,5848,4544
6,29560,20112,19692,19740,23188,5800,4496
6,29560,20164,19688,19740,23292,5800,4548
6,29520,20616,19772,19772,23260,6132,4536
6,29616,20168,19736,19736,23296,5800,4500
6,29600,20208,19792,19792,23340,5844,4540
6,29540,20200,19784,20200,23276,5796,4540
6,29536,20192,20192,19780,23328,5836,4540
6,29608,20212,19792,19792,23400,5848,4552
6,29500,20212,19788,19788,23344,5796,4496
6,29584,20200,19784,19784,23932,5840,4540
6,29600,20212,19780,19780,23396,5844,4540
6,29492,20212,19788,19788,23396,5800,4544
6,29496,20160,19736,19788,23288,5796,4536
6,29940,20156,19736,19792,23340,5796,4540
6,29492,20156,19736,19736,23340,5844,4540
6,29388,20152,19736,19788,23284,5792,4496
6,29428,20144,20144,19780,23328,5840,4536
6,29432,20144,19680,20200,23280,5784,4536
6,29396,20112,19696,19800,23300,5800,4548
6,29336,20108,19688,19740,23240,5792,4492
6,29340,20112,19640,19744,23244,5800,4496
6,29332,20104,19676,19728,23236,5788,4728
6,29288,20116,19688,19748,23192,5804,4500
6,29276,20528,19684,19684,23180,5796,4536
6,29236,20064,19644,19752,23248,5800,4504
6,29288,20112,19692,19744,23192,5800,4492
