0,-1.4,-4.91,-9.13,-13.76,-17.83,-22.46,-27.52,-32.57,-38.33,-43.95,-49.56,-54.9,-60.37,-65.85,-71.32,-76.66,-82.13,-87.33,-92.66,-98.14,-103.33,-108.95,-114.15,-119.48,-124.96,-130.01,-135.07,-140.68,-146.02,-151.35,-156.69,-162.16,-167.5,-173.12,-178.59,-183.79,-189.26,-194.46,-199.93,-205.13,-210.18,-215.66,-220.85,-226.19,-231.24,-236.44,-241.63,-246.97,-252.3,-257.78,-263.11,-268.45,-273.93,-279.12,-284.32,-289.65,-294.99,-300.32,-305.66,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48,-307.48
7351,7388,7428,7468,7507,7547,7587,7627,7667,7707,7747,7788,7828,7868,7908,7948,7988,8028,8068,8108,8147,8187,8227,8267,8308,8348,8388,8428,8468,8508,8548,8588,8628,8668,8708,8748,8787,8828,8868,8908,8948,8988,9028,9068,9108,9148,9188,9228,9268,9308,9349,9389,9428,9468,9508,9548,9588,9628,9668,9708,9748,9788,9829,9869,9909,9949,9989,10029,10068,10108,10148,10188,10228,10268,10308,10349,10389,10429,10469,10509,10549,10589,10629,10669,10708,10748,10788,10828,10869,10909,10949,10989,11029,11069,11109,11149,11189,11229,11269,11309,11348,11389,11429,11469,11509,11549,11589,11629,11669,11709,11749,11789,11829,11869,11910,11950,11990,12029,12069,12109,12149,12189,12229,12269,12309,12349,12390,12430,12470,12510,12550,12590,12630,12669,12709,12749,12789,12829,12869,12910,12950,12990,13030,13070,13110,13150,13190,13230,13270,13309
0,0,0,0,-0.28,-0.28,-0.28,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,1.54,6.04,11.79,18.81,27.38,39.03,52.93,67.67,83.26,99.69,116.4,132.54,144.34,154.3,163.43,166.1,166.24,166.24,165.54,163.01,160.34,157.67,155.15,152.34,150.09,149.67,150.23,150.93,151.5,153.46,159.07,167.21,175.91,186.58,200.61,216.74,233.98,251.34,268.68,286.01,302.22,311.73,318.72,325.01,325.29,323.89,322.22,320.26,317.18,313.41,310.33,308.93,308.37,308.37,308.51,308.51,308.51,308.51,308.51,308.51,308.51,308.51,308.51,308.51,308.51,308.51,308.51,308.51,308.51,308.51,308.51,308.51,308.51,308.51,308.51,308.51,308.51,308.51,308.51,308.51,308.51,308.51,308.51,308.51,308.51,308.51,308.51,308.51,308.51,308.51,308.51,308.51,308.51,308.51
5724,5763,5803,5842,5882,5923,5963,6003,6043,6083,6123,6163,6203,6243,6283,6323,6363,6403,6444,6483,6523,6563,6603,6643,6683,6723,6763,6803,6843,6883,6923,6964,7004,7044,7084,7123,7163,7203,7243,7283,7323,7363,7403,7443,7484,7524,7564,7604,7644,7684,7724,7763,7803,7843,7883,7923,7963,8004,8044,8084,8124,8164,8204,8244,8284,8324,8364,8403,8443,8484,8524,8564,8604,8644,8684,8724,8764,8804,8844,8884,8924,8964,9005,9044,9084,9124,9164,9204,9244,9284,9324,9364,9404,9444,9484,9525,9565,9605,9645,9684,9724,9764,9804,9844,9884,9924,9964,10004,10045,10085,10125,10165,10205,10245,10285,10324,10364,10404,10444,10484,10524,10565,10605,10645,10685,10725,10765,10805,10845,10885,10925,10964,11004,11045,11085,11125,11165,11205,11245,11285,11325,11365,11405,11445,11485,11525,11566,11606,11645,11685
0,-1.4,-4.63,-8.99,-13.48,-17.69,-22.46,-27.24,-32.29,-37.91,-43.52,-48.72,-54.05,-59.39,-64.87,-70.2,-75.68,-81.15,-86.63,-92.1,-97.72,-103.06,-108.53,-113.87,-119.2,-124.4,-129.73,-135.21,-140.4,-145.46,-150.65,-155.85,-161.04,-166.52,-171.85,-177.05,-182.52,-187.86,-193.05,-198.39,-203.87,-209.06,-214.4,-219.45,-224.79,-229.98,-235.32,-240.65,-245.57,-250.9,-256.24,-261.57,-266.63,-272.1,-277.44,-282.63,-288.25,-293.44,-298.5,-303.97,-309.31,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13,-311.13
7351,7388,7428,7468,7507,7547,7587,7627,7667,7707,7747,7788,7828,7868,7908,7948,7988,8028,8068,8108,8147,8187,8227,8267,8308,8348,8388,8428,8468,8508,8548,8588,8628,8668,8708,8748,8787,8828,8868,8908,8948,8988,9028,9068,9108,9148,9188,9228,9268,9308,9349,9389,9428,9468,9508,9548,9588,9628,9668,9708,9748,9788,9829,9869,9909,9949,9989,10029,10068,10108,10148,10188,10228,10268,10308,10349,10389,10429,10469,10509,10549,10589,10629,10669,10708,10748,10788,10828,10869,10909,10949,10989,11029,11069,11109,11149,11189,11229,11269,11309,11348,11389,11429,11469,11509,11549,11589,11629,11669,11709,11749,11789,11829,11869,11910,11950,11990,12029,12069,12109,12149,12189,12229,12269,12309,12349,12390,12430,12470,12510,12550,12590,12630,12669,12709,12749,12789,12829,12869,12910,12950,12990,13030,13070,13110,13150,13190,13230,13270,13309
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,3.37,8.42,14.74,21.76,32.29,45.77,60.37,75.96,92.39,108.81,125.8,140.12,152.2,162.87,170.59,172.27,172.7,172.7,171.85,170.17,169.05,167.36,165.54,163.43,162.17,162.03,162.03,162.03,163.71,167.36,172.42,177.89,185.47,195.58,206.95,218.89,232.22,246.68,261.98,277.57,290.76,302.97,314.34,325.29,332.73,336.8,339.61,342.28,344.81,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65,345.65
5913,5951,5992,6032,6072,6112,6152,6192,6232,6272,6311,6351,6391,6431,6471,6512,6552,6592,6632,6672,6712,6752,6792,6832,6872,6912,6951,6991,7032,7072,7112,7152,7192,7232,7272,7312,7352,7392,7432,7472,7512,7553,7592,7632,7672,7712,7752,7792,7832,7872,7912,7952,7992,8033,8073,8113,8153,8193,8232,8272,8312,8352,8392,8432,8472,8512,8553,8593,8633,8673,8713,8753,8793,8833,8872,8912,8952,8992,9032,9073,9113,9153,9193,9233,9273,9313,9353,9393,9433,9473,9512,9552,9593,9633,9673,9713,9753,9793,9833,9873,9913,9953,9993,10033,10073,10114,10153,10193,10233,10273,10313,10353,10393,10433,10473,10513,10553,10594,10634,10674,10714,10754,10793,10833,10873,10913,10953,10993,11033,11073,11114,11154,11194,11234,11274,11314,11354,11394,11433,11473,11513,11553,11593,11634,11674,11714,11754,11794,11834,11874
0,-1.68,-5.05,-9.41,-13.76,-18.11,-22.89,-27.94,-33.7,-39.03,-44.23,-49.7,-54.9,-60.23,-65.57,-70.9,-76.38,-81.71,-87.19,-92.38,-97.72,-103.05,-108.25,-113.44,-119.06,-124.4,-129.59,-134.93,-140.26,-145.46,-150.65,-156.13,-161.32,-166.52,-171.85,-177.19,-182.38,-187.86,-193.33,-198.67,-203.86,-209.34,-214.67,-220.15,-225.49,-230.96,-236.44,-241.63,-246.69,-252.02,-257.22,-262.27,-267.89,-273.36,-278.84,-284.03,-289.37,-294.85,-299.9,-305.1,-310.29,-312.54,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68,-312.68
7351,7388,7428,7468,7507,7547,7587,7627,7667,7707,7747,7788,7828,7868,7908,7948,7988,8028,8068,8108,8147,8187,8227,8267,8308,8348,8388,8428,8468,8508,8548,8588,8628,8668,8708,8748,8787,8828,8868,8908,8948,8988,9028,9068,9108,9148,9188,9228,9268,9308,9349,9389,9428,9468,9508,9548,9588,9628,9668,9708,9748,9788,9829,9869,9909,9949,9989,10029,10068,10108,10148,10188,10228,10268,10308,10349,10389,10429,10469,10509,10549,10589,10629,10669,10708,10748,10788,10828,10869,10909,10949,10989,11029,11069,11109,11149,11189,11229,11269,11309,11348,11389,11429,11469,11509,11549,11589,11629,11669,11709,11749,11789,11829,11869,11910,11950,11990,12029,12069,12109,12149,12189,12229,12269,12309,12349,12390,12430,12470,12510,12550,12590,12630,12669,12709,12749,12789,12829,12869,12910,12950,12990,13030,13070,13110,13150,13190,13230,13270,13309
